gameid,date,ejectee,ejecteename,team,job,umpire,umpirename,inning,reason,month,day,year,city,nickname
CHN196007030,07/03/1960,robif103,Frank Robinson,CIN,P,conlj102,Jocko Conlan,4,Bench jockeying,7,3,1960,Cincinnati,Reds
NYA196007032,07/03/1960,cashn101,Norm Cash,DET,P,chyln901,Nestor Chylak,5,Call at 1B (Bumped umpire),7,3,1960,Detroit,Tigers
DET196007041,07/04/1960,minom101,Minnie Minoso,CHA,P,runge901,Ed Runge,1,Threw bat at pitcher,7,4,1960,Chicago,White Sox
SLN196007041,07/04/1960,koufs101,Sandy Koufax,LAN,P,pelec901,Chris Pelekoudas,1,Balls and strikes,7,4,1960,Los Angeles,Dodgers
SLN196007042,07/04/1960,bridm101,Marshall Bridges,SLN,P,barla901,Al Barlick,8,Balls and strikes,7,4,1960,St. Louis,Cardinals
CLE196007060,07/06/1960,tempj101,Johnny Temple,CLE,P,mckib901,Bill McKinley,6,Balls and strikes,7,6,1960,Cleveland,Indians
MLN196007060,07/06/1960,maucg101,Gene Mauch,PHI,M,varge901,Ed Vargo,7,Catch/trap call,7,6,1960,Philadelphia,Phillies
PHI196007081,07/08/1960,oldib101,Bob Oldis,PIT,P,varge901,Ed Vargo,10,Call at HP,7,8,1960,Pittsburgh,Pirates
CLE196007160,07/16/1960,pierj102,Jim Piersall,CLE,P,drumc901,Cal Drummond,1,Balls and strikes,7,16,1960,Cleveland,Indians
SLN196007160,07/16/1960,boudl101,Lou Boudreau,CHN,M,donaa901,Augie Donatelli,2,Call at HP,7,16,1960,Chicago,Cubs
CHA196007172,07/17/1960,gentj101,Jim Gentile,BAL,P,stevj901,Johnny Stevens,1,Balls and strikes,7,17,1960,Baltimore,Orioles
CLE196007171,07/17/1960,powev101,Vic Power,CLE,P,berrc103,Charlie Berry,6,Fighting,7,17,1960,Cleveland,Indians
